100,100,100,100,100,100,100,100,100,100,100,99.99999999999999,100,99.99999999999999,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99999999999999,100,100,99.99999999999999,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99999999999999,99.99999999999999,100,100,100,100,100,100,100,100,100,100,100,99.99999999999999,100,100,99.99999999999999,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,99.99999999999999,100,99.99999999999999,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99999999999999,100,100,99.99999999999999,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99999999999999,99.99999999999999,100,100,100,100,100,100,100,100,100,100,100,99.99999999999999,100,100,99.99999999999999,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
99.99875,99.9986942444429,99.99863600194013,99.99857516156277,99.99851160743412,99.99844521850879,99.99837586834225,99.99830342484998,99.99822775005586,99.99814869982953,99.99806612361165,99.99797986412739,99.99788975708663,99.99779563087125,99.99769730620821,99.99759459582809,99.99748730410842,99.99737522670104,99.99725815014305,99.99713585145008,99.9970080976917,99.99687464554776,99.99673524084491,99.99658961807258,99.9964374998772,99.99627859653403,99.99611260539537,99.99593921031392,99.99575808104102,99.9955688725973,99.99537122461585,99.99516476065574,99.99494908748518,99.99472379433244,99.99448845210361,99.99424261256529,99.99398580749099,99.99371754776938,99.99343732247286,99.99314459788469,99.99283881648284,99.99251939587876,99.99218572770933,99.99183717647979,99.99147307835638,99.99109273990628,99.99069543678395,99.99028041236221,99.98984687630724,99.98939400309733,99.98892093048615,99.9884267579117,99.98791054485504,99.98737130915345,99.98680802527593,99.98621962257241,99.98560498351102,99.98496294192367,99.98429228128524,99.98359173305832,99.98285997514398,99.98209563048763,99.98129726589877,99.98046339115521,99.979592458475,99.97868286245057,99.97773294055624,99.97674097435154,99.97570519151941,99.97462376889133,99.97349483662499,99.97231648371242,99.97108915519176,99.96981325008686,99.96848737622813,99.96711235390262,99.9656901428219,99.96422418811984,99.96271981979874,99.96118469709818,99.95962928169544,99.95806731480501,99.95651626370022,99.95499769379559,99.95353751434963,99.9521660404404,99.95091781257392,99.9498311194769,99.94894718036232,99.94830896077882,99.94795962086195,99.9479406253151,99.94828957872747,99.94903788499244,99.95020836205317,99.95181296911188,99.95385081906167,99.95630665117052,99.95914992604737,99.96233467628724,99.96580020334935,99.96947265740071,99.97326747685091,99.97709260402615,99.98085233925764,99.98445165372399,99.98585819514047,99.98682040324142,99.98791728179008,100,100,100,100,100,100,100,100,100,100,100
99.9975,99.99738848888582,99.99727200388024,99.99715032312555,99.99702321486825,99.9968904370176,99.9967517366845,99.99660684969993,99.99645550011174,99.99629739965907,99.99613224722333,99.99595972825476,99.99577951417324,99.9955912617425,99.99539461241642,99.99518919165619,99.99497460821681,99.99475045340208,99.99451630028609,99.99427170290016,99.99401619538341,99.99374929109551,99.99347048168983,99.99317923614514,99.99287499975438,99.99255719306808,99.99222521079071,99.99187842062786,99.99151616208204,99.99113774519461,99.99074244923169,99.99032952131151,99.98989817497036,99.98944758866489,99.98897690420721,99.98848522513056,99.98797161498199,99.98743509553877,99.98687464494576,99.98628919576947,99.98567763296582,99.98503879175779,99.98437145541912,99.98367435296048,99.98294615671433,99.98218547981539,99.98139087357288,99.980560824733,99.97969375262906,99.97878800621923,99.97784186101298,99.97685351589004,99.97582108981791,99.97474261847923,99.97361605082409,99.9724392455699,99.9712099676785,99.96992588485024,99.96858456408651,99.96718346838485,99.96571995364783,99.96419126590395,99.96259453895914,99.96092679262091,99.95918493166069,99.95736574570661,99.95546591028729,99.95348198927432,99.95141043900176,99.94924761436759,99.94698977724968,99.9446331075933,99.94217818583112,99.93962631926284,99.93697449398411,99.9342243444508,99.9313797829024,99.92844769140889,99.92543872090737,99.92236818019857,99.91925698273677,99.91613260135983,99.91302996200493,99.90999218866681,99.9070710956736,99.90432731249797,99.90182992369434,99.89965551488528,99.89788653716245,99.8966089379081,99.89590905551547,99.8958698366333,99.89656650333635,99.89806186820908,99.90040156055497,99.90360947899494,99.90768381704422,99.91259401263785,99.91827894612356,99.92464665324731,99.93157573306569,99.93891852216143,99.94650598582018,99.95415415597493,99.96167183763261,99.96886922244049,99.97170226826491,99.9736238261037,99.9758142403921,100,100,100,100,100,100,100,100,100,100,100
99.99625,99.99608273332872,99.99590800582037,99.99572548468834,99.99553482230236,99.99533565552638,99.99512760502674,99.99491027454991,99.99468325016758,99.99444609948858,99.99419837083498,99.99393959238212,99.99366927125986,99.99338689261374,99.99309191862464,99.9927837874843,99.99246191232521,99.99212568010313,99.99177445042915,99.99140755435025,99.9910242930751,99.99062393664326,99.99020572253475,99.98976885421771,99.98931249963158,99.98883578960212,99.98833781618606,99.98781763094181,99.98727424312305,99.9867066177919,99.98611367384753,99.98549428196725,99.98484726245555,99.98417138299735,99.9834653563108,99.98272783769586,99.98195742247297,99.98115264330821,99.9803119674187,99.97943379365429,99.97851644944893,99.97755818763707,99.97655718312942,99.97551152944206,99.97441923507391,99.97327821972732,99.97208631036673,99.97084123711237,99.9695406289655,99.96818200936566,99.96676279158058,99.96528027393514,99.96373163488877,99.9621139279776,99.96042407664488,99.95865886899324,99.95681495250362,99.95488882878145,99.95287684840643,99.95077520598363,99.9485799355176,99.94628690625781,99.94389181919415,99.94139020441585,99.9387774195839,99.93604864980601,99.93319890924607,99.93022304484157,99.9271157425473,99.92387153656455,99.9204848220563,99.9169498718848,99.9132670916598,99.90943920702456,99.90546135236914,99.9013359701337,99.89706891781643,99.89267050611866,99.88815669771633,99.88355044114392,99.87888309156777,99.87419584368523,99.86954107331793,99.86498345605666,99.86060070699911,99.85648376928076,99.8527362750858,99.84947311525387,99.84681798570719,99.84489983238299,99.84384819064445,99.84378750706256,99.84483063494567,99.84707180129006,99.85057944110659,99.85538937350888,99.86149884105907,99.86886194019915,99.87738693024188,99.88693582031266,99.89732650239084,99.90833753439081,99.91971549509131,99.93118465100453,99.94245851352075,99.95325274129848,99.9575322611685,99.96041032652846,99.96369095249851,100,100,100,100,100,100,100,100,100,100,100
99.995,99.99477697777164,99.99454400776048,99.99430064625112,99.99404642973649,99.99378087403518,99.99350347336897,99.99321369939987,99.99291100022346,99.99259479931813,99.99226449444664,99.99191945650952,99.99155902834647,99.99118252348498,99.99078922483284,99.99037838331239,99.98994921643362,99.98950090680417,99.98903260057219,99.98854340580033,99.9880323907668,99.98749858219102,99.98694096337967,99.98635847229028,99.98574999950878,99.98511438613616,99.98445042158141,99.98375684125571,99.98303232416409,99.9822754903892,99.98148489846336,99.980659042623,99.97979634994073,99.97889517732978,99.97795380841441,99.97697045026116,99.97594322996399,99.97487019107763,99.97374928989167,99.9725783915392,99.97135526593219,99.97007758351661,99.96874291084018,99.96734870592449,99.96589231343505,99.96437095964208,99.96278174716558,99.9611216495003,99.95938750531657,99.95757601253671,99.95568372218897,99.95370703204708,99.95164218006779,99.94948523764886,99.94723210273882,99.94487849284305,99.94241993798741,99.939851773719,99.93716913424765,99.9343669458586,99.93143992075915,99.92838255155792,99.92518910661641,99.92185362655829,99.91836992227074,99.91473157478565,99.91093193748411,99.90696414112449,99.90282110225344,99.89849553561425,99.89397997122184,99.8892667768219,99.88435571130692,99.87925167056714,99.87394759190779,99.86844670716849,99.86275679630671,99.85689157138221,99.85087227505649,99.84472945971014,99.8385048829996,99.83225342027164,99.82604485599124,99.81996537865913,99.81411857117597,99.80862566669077,99.8036248344636,99.7992692766824,99.79572395985265,99.79316087560778,99.79175282492137,99.79166584253059,99.79305051682817,99.79603260284838,99.80070345772459,99.80711093318494,99.81525142278811,99.8250637698756,99.83642568763638,99.8491532238679,99.8630036262452,99.87768174310789,99.89284985043115,99.90814055262423,99.92317218944594,99.93756601825764,99.9433353761261,99.94716667805386,99.95153375027031,100,100,100,100,100,100,100,100,100,100,100
99.99375000000002,99.99347122221455,99.99318000970061,99.99287580781389,99.99255803717061,99.99222609254397,99.99187934171123,99.99151712424985,99.99113875027933,99.99074349914764,99.99033061805831,99.98989932063689,99.9894487854331,99.98897815435623,99.98848653104105,99.98797297914049,99.98743652054202,99.98687613350519,99.98629075071524,99.98567925725041,99.98504048845849,99.98437322773877,99.98367620422458,99.98294809036285,99.98218749938597,99.98139298267019,99.98056302697678,99.97969605156965,99.9787904052051,99.9778443629865,99.9768561230792,99.97582380327877,99.97474543742591,99.97361897166223,99.97244226051802,99.97121306282645,99.969929037455,99.96858773884706,99.96718661236469,99.96572298942418,99.96419408241555,99.96259697939642,99.96092863855144,99.95918588240782,99.95736539179782,99.9554636995597,99.9534771839694,99.95140206189686,99.9492343816823,99.94697001573236,99.94460465283824,99.94213379022598,99.93955272535511,99.93685654749325,99.93404012910622,99.93109811712002,99.92802492413097,99.9248147196645,99.92146142161265,99.91795868801356,99.91429990937816,99.91047820181265,99.90648640123828,99.90231705906601,99.89796243974655,99.89341452068129,99.88866499505139,99.88370527819222,99.87852651821481,99.8731196116448,99.86747522491808,99.86158382263262,99.85544420646211,99.84906395285471,99.84243357187844,99.83555707847741,99.8284441676514,99.82111194432402,99.81358692171176,99.80590724593604,99.7981250667634,99.79030893008711,99.78254601989437,99.77494403029597,99.76763240744494,99.76076267363248,99.75450753879954,99.74905852504374,99.74462188291261,99.74141266726788,99.73964696453827,99.73953241704461,99.74125736370961,99.74497909518477,99.7508118869529,99.7588156061543,99.76898576713272,99.78124592076199,99.79544319335689,99.81134764070545,99.82865585955079,99.84699902054449,99.86595517943402,99.88506541863092,99.90385310260963,99.92184532862316,99.92912451666055,99.93390624676974,99.93935648031531,100,100,100,100,100,100,100,100,100,100,100
99.99250000000002,99.99216546665745,99.99181601164074,99.99145096937666,99.99106964460474,99.99067131105276,99.99025521005348,99.9898205490998,99.98936650033519,99.98889219897718,99.98839674166996,99.98787918476428,99.98733854251971,99.9867737852275,99.98618383724927,99.98556757496858,99.98492382465042,99.98425136020624,99.9835489008583,99.98281510870051,99.98204858615021,99.98124787328653,99.98041144506949,99.97953770843542,99.97862499926318,99.97767157920423,99.97667563237214,99.9756352618836,99.97454848624614,99.97341323558382,99.97222734769507,99.97098856393453,99.96969452491109,99.96834276599468,99.96693071262163,99.96545567539175,99.96391484494603,99.96230528661653,99.96062393483773,99.95886758730921,99.95703289889907,99.95511637527648,99.95311436626318,99.95102305889205,99.94883847016217,99.94655643948016,99.9441726207782,99.941682474302,99.9390812580627,99.9363640189527,99.93352558352844,99.9305605484719,99.92746327075091,99.92422785751103,99.92084815574756,99.91731774182482,99.91362991093528,99.90977766661958,99.90575371050387,99.90155043245224,99.89715990138018,99.89257385703023,99.88778370307166,99.88278050195629,99.87755497203599,99.87209748752777,99.86639808199655,99.86044645611199,99.85423199052332,99.84774376478052,99.84097058331159,99.83390100953787,99.82653257690077,99.81887605343366,99.81091929145396,99.80266708265049,99.79413102956421,99.78533162138251,99.77630063231896,99.76708379198254,99.75774363170551,99.74836235765125,99.73904454403677,99.72991938313001,99.72114217967042,99.71289474416564,99.70538433087455,99.69884079050935,99.69351167139573,99.6896551095829,99.68753049738133,99.68738710484094,99.68945103770666,99.69391113074701,99.70090457495168,99.71050323653111,99.7227017211045,99.73740824816082,99.75443931649974,99.77351895890898,99.79428311378419,99.81628930467596,99.83903144787267,99.86195924163535,99.88450126891792,99.90609070535572,99.91489972320583,99.92062908898261,99.92715921737624,100,100,100,100,100,100,100,100,100,100,100
99.99125000000002,99.99085971110037,99.99045201358085,99.99002613093944,99.98958125203885,99.98911652956156,99.98863107839573,99.98812397394977,99.98759425039107,99.98704089880673,99.98646286528164,99.98585904889165,99.98522829960633,99.98456941609874,99.98388114345748,99.98316217079669,99.98241112875883,99.98162658690728,99.98080705100134,99.97995096015057,99.97905668384192,99.9781225188343,99.97714668591441,99.97612732650799,99.97506249914036,99.97395017573827,99.97278823776747,99.9715744721975,99.97030656728715,99.96898210818111,99.96759857231091,99.96615332459027,99.96464361239627,99.96306656032712,99.96141916472526,99.95969828795705,99.95790065243706,99.95602283438602,99.9540612573108,99.95201218519435,99.94987171538273,99.94763577115678,99.94530009397539,99.94286023537714,99.94031154852813,99.93764917940346,99.934868057592,99.93196288671577,99.92892813445775,99.92575802219771,99.92244651425959,99.91898730678494,99.91537381625528,99.91159916770242,99.90765618266322,99.90353736695808,99.8992348984014,99.89474061458579,99.8900460009237,99.8851421791782,99.88001989677061,99.87466951721862,99.86908101212821,99.86324395524588,99.85714751916299,99.85078047535887,99.84413119836677,99.83718767494891,99.82993751926794,99.8223679951419,99.81446604656368,99.80621833775146,99.7976206646148,99.78868773421716,99.77940439766796,99.76977620473721,99.75981664257918,99.74954955718221,99.73901195174356,99.72825710313678,99.71735788462971,99.70641012097572,99.69553573487224,99.68488537754916,99.67464017890821,99.6650122136852,99.65624326976169,99.64860153273764,99.64237587497792,99.63786756180347,99.63537936146257,99.63520226185672,99.6376002416733,99.64279379593867,99.65094315010468,99.66213228385598,99.67635499773662,99.69350426902902,99.71336604350229,99.73561839437203,99.75983666104214,99.78550478411256,99.8120326178425,99.83877857244495,99.8650765637823,99.89026597049154,99.90064826881591,99.90732205405267,99.91492837483436,100,100,100,100,100,100,100,100,100,100,100
99.99000000000002,99.98955395554327,99.98908801552096,99.98860129250222,99.98809285947297,99.98756174807036,99.98700694673796,99.98642739879975,99.98582200044692,99.98518959863624,99.98452898889329,99.98383891301903,99.98311805669293,99.98236504696999,99.98157844966568,99.98075676662479,99.97989843286723,99.97900181360833,99.97806520114437,99.97708681160067,99.97606478153361,99.97499716438205,99.97388192675933,99.97271694458057,99.97149999901755,99.97022877227231,99.96890084316283,99.96751368251144,99.96606464832817,99.96455098077841,99.96296979692674,99.96131808524603,99.95959269988145,99.95779035465956,99.95590761682887,99.95394090052238,99.9518864599281,99.94974038215551,99.94749857978393,99.94515678307953,99.94271053186652,99.94015516703737,99.9374858216881,99.93469741186313,99.93178462689569,99.92874191932961,99.92556349441077,99.92224329913815,99.91877501086752,99.91515202546744,99.91136744503176,99.9074140651652,99.90328436186844,99.8989704780677,99.89446420985355,99.88975699252039,99.88483988653023,99.87970356356459,99.87433829287446,99.86873392819494,99.86287989555466,99.85676518238552,99.85037832841918,99.84370741895104,99.83674008115077,99.82946348420731,99.82186434420771,99.81392893476608,99.80564310453499,99.7969923028456,99.78796161483044,99.77853580748011,99.76870874873192,99.75849923354797,99.74788924343194,99.73688495903116,99.72550174446762,99.71376679374397,99.70172232925154,99.68942916459926,99.67697050413159,99.66445578057528,99.6520242554698,99.63984803123162,99.62813405799763,99.6171246736526,99.6070962033441,99.59835517648519,99.59123180370118,99.58607049833353,99.58321742610788,99.58300531434779,99.58573603266294,99.59166174669313,99.60096571539445,99.6137440173206,99.62998961981553,99.64958021986,99.67227116961296,99.69769455086495,99.7253650947203,99.75469318646081,99.78500469513293,99.81556687598105,99.84561916627965,99.87440738088796,99.88638298320942,99.89399842865441,99.90267771383294,100,100,100,100,100,100,100,100,100,100,100
